Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
"5303","Southern Asia","6655","Land under perm. meadows and pastures","5110","Area","1000 ha","95722.000000","95840.000000","95862.000000","96399.000000","96598.000000","96717.000000","95974.000000","95812.000000","95333.000000","95011.000000","95280.000000","94999.000000","94766.000000","94868.000000","94943.000000","94679.000000","94621.000000","94442.000000","94225.000000","94209.000000","94080.000000","94116.000000","94023.000000","94140.000000","94605.000000","94400.000000","94474.000000","94859.000000","94660.000000","94439.000000","94588.000000","94982.000000","94779.000000","94648.000000","94765.000000","95294.000000","95109.000000","95673.000000","95123.000000","95677.000000","95494.000000","95360.000000","95285.000000","95320.000000","78213.000000","78206.000000","78181.000000","78105.000000","78062.000000","78058.000000","78021.300000","78016.000000","77976.000000","77991.300000","77988.300000","77987.300000","77987.300000","77987.300000","77987.300000"
"5303","Southern Asia","6646","Forest land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86817.440000","92004.609800","92349.729600","92694.849400","93039.969200","93385.089000","93730.208900","94075.328700","94420.448500","94765.568300","95110.688100","95414.644500","95718.600900","96022.557300","96326.513700","96630.470100","96934.426500","97238.382900","97542.339300","97846.295600","98150.252000","98390.455600","98630.659200","98870.862800","99111.066400","99351.270000","99562.230000","99817.640000","100057.960000","100298.280000"
"5303","Southern Asia","6646","Forest land","72151","Carbon stock in living biomass","million tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4223.850700","4490.474500","4557.974900","4625.475400","4692.975800","4760.476200","4827.976700","4895.477100","4962.977500","5030.478000","5097.978400","5111.813300","5125.648200","5139.483000","5153.317900","5167.152800","5180.987600","5194.822500","5208.657400","5222.492200","5236.327100","5254.755300","5273.183600","5291.611800","5310.040100","5328.468300","5336.747300","5347.124600","5356.452100","5365.882700"
"5303","Southern Asia","6717","Naturally regenerating forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80086.000000","84712.803800","84689.927600","84667.051400","84644.175200","84621.299000","84598.422900","84575.546700","84552.670500","84529.794300","84506.918100","84422.083100","84337.248100","84252.413200","84167.578200","84082.743200","83997.908200","83913.073200","83828.238300","83743.403300","83658.568300","83823.876700","83989.185000","84154.493300","84319.801700","84485.110000","84637.561300","84834.460000","85008.960000","85183.400000"
"5303","Southern Asia","6716","Planted Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6693.290000","7291.807000","7659.804000","8027.801000","8395.798000","8763.795000","9131.792000","9499.789000","9867.786000","10235.783000","10603.780000","10992.571000","11381.362000","11770.153000","12158.944000","12547.735000","12936.526000","13325.317000","13714.108000","14102.899000","14491.690000","14566.584000","14641.478000","14716.372000","14791.266000","14866.160000","14924.670000","14983.180000","15049.000000","15114.880000"
"5303","Southern Asia","6670","Other land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"215646.410000","213587.690200","213381.370400","212435.050600","211634.430800","211322.111000","210998.791100","210269.471300","208827.151500","209473.831700","210180.211900","209131.355500","208682.399100","208376.442700","208381.186300","225083.229900","224744.273500","224724.317100","226235.060700","225660.204400","226041.148000","225160.544400","224972.240800","224762.837200","224523.633600","224241.490000","223502.860000","222560.463300","222372.806700","221823.459600"
"5303","Southern Asia","6680","Inland waters","5110","Area","1000 ha","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48195.700000","48160.700000","48160.700000","48160.700000","48160.700000","48160.700000","48160.700000","48160.700000","48160.700000","48160.700000","48160.700000","48160.700000","48160.700000","48160.700000","48160.700000","48077.700000","48159.400000","48156.700000","48191.600000","48153.600000","48153.553000"
"5303","Southern Asia","6690","Land area equipped for irrigation","5110","Area","1000 ha","44615.000000","45439.000000","45982.000000","46887.000000","47421.000000","48586.000000","49604.000000","51764.000000","52740.000000","53669.000000","54707.000000","55850.000000","58276.000000","58698.000000","59813.000000","61014.000000","62133.000000","63472.000000","64276.000000","65492.000000","67369.000000","68592.000000","70281.000000","71762.700000","73183.000000","74550.800000","76199.000000","76796.000000","78285.800000","79306.000000","80962.000000","81489.000000","82502.000000","84150.000000","86179.000000","88202.000000","89916.000000","91827.000000","93541.000000","95514.000000","97137.000000","99212.500000","100081.500000","101174.828600","102072.657100","102975.985700","103870.014300","104813.642900","106522.971400","106897.200000","107361.300000","109570.800000","110011.000000","110241.500000","110404.300000","110570.100000","110786.900000","110796.900000","110826.900000"
"5303","Southern Asia","6671","Agriculture area under organic agric.","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217.400000","482.300000","1080.680000","1085.650000","1239.960000","841.960000","1194.880000","607.900000","577.060000","841.620000","1348.351000","1673.660000","2033.081800","2113.708000","2465.484000"
"5303","Southern Asia","6672","Agriculture area certified organic","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.720000","877.420000","816.030000","6.550000","870.290000","57.170000","38.420000","16.510000","53.791000","152.890000","62.790900","164.483000","152.042000"
"5303","Southern Asia","6714","Primary Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17555.000000","17549.000000","17543.000000","17537.000000","17531.000000","17525.000000","17519.000000","17513.000000","17507.000000","17501.000000","17495.000000","17484.600000","17474.200000","17463.800000","17453.400000","17443.000000","17443.000000","17443.000000","17443.000000","17443.000000","17443.000000","17438.000000","17433.000000","17428.000000","17423.000000","17418.000000","17418.000000","17418.000000",,
"5304","South-eastern Asia","6600","Country area","5110","Area","1000 ha","450229.000000","450229.000000","450229.000000","450229.000000","450229.000000","450229.000000","450229.000000","450229.000000","450229.000000","450229.000000","450229.000000","450229.000000","450229.000000","450229.000000","450229.000000","450229.000000","450017.000000","450017.000000","450221.000000","450229.000000","450229.000000","450229.000000","450229.000000","450229.000000","450229.000000","450229.000000","450095.000000","450096.000000","450096.000000","450163.000000","450166.000000","450169.000000","450171.000000","450171.000000","450171.000000","450171.000000","450171.000000","450171.000000","450171.000000","449984.000000","449985.000000","449990.500000","449992.700000","449993.300000","450183.100000","450183.600000","450183.700000","450168.100000","450168.100000","450158.600000","450159.100000","450158.700000","450119.300000","450146.600000","450406.400000","450443.200000","450758.340000","450754.040000","450732.940000"
"5304","South-eastern Asia","6601","Land area","5110","Area","1000 ha","435643.000000","435643.000000","435643.000000","435643.000000","435643.000000","435643.000000","435643.000000","435643.000000","435643.000000","435643.000000","435643.000000","435643.000000","435640.000000","435636.000000","435634.000000","435634.000000","435634.000000","435634.000000","435634.000000","435634.000000","435634.000000","435634.000000","435634.000000","435634.000000","435634.000000","435634.000000","435634.000000","435634.000000","435634.000000","435634.000000","435634.000000","435634.000000","435634.000000","435634.000000","435634.000000","435634.000000","435634.000000","435634.000000","435634.000000","440785.900000","440788.900000","440735.400000","440688.600000","440676.800000","440947.500000","440954.800000","440936.200000","440939.100000","440935.100000","440984.500000","440986.700000","440990.200000","440938.333000","440974.900000","440976.100000","440946.500000","440949.400000","440948.200000","440943.400000"
"5304","South-eastern Asia","6602","Agriculture","5110","Area","1000 ha","83105.740000","83637.950000","84272.870000","84969.020000","85308.340000","85708.130000","86252.680000","86581.300000","86695.940000","87236.010000","86417.780000","87578.030000","88201.890000","89438.470000","90230.140000","91204.620000","92264.740000","92850.610000","93666.110000","94249.140000","94864.790000","95501.790000","95738.440000","95099.120000","98694.750000","101165.900000","104604.400000","106111.800000","107109.700000","107962.600000","104672.700000","104590.700000","105293.600000","105270.100000","106319.200000","106716.300000","107315.900000","107473.900000","109859.300000","111699.900000","113186.200000","113672.700000","116823.040000","119973.100000","119000.270000","119306.250000","121549.000000","123579.300000","126451.100000","127496.540000","128795.830000","130113.630000","131233.170000","131433.760000","133770.829900","136707.260000","138864.560000","138804.560000","138961.433600"
"5304","South-eastern Asia","6610","Agricultural land","5110","Area","1000 ha","83105.740000","83637.950000","84272.870000","84969.020000","85308.340000","85708.130000","86252.680000","86581.300000","86695.940000","87236.010000","86417.780000","87578.030000","88201.890000","89438.470000","90230.140000","91204.620000","92264.740000","92850.610000","93666.110000","94249.140000","94864.790000","95501.790000","95738.440000","95099.120000","98694.750000","101165.900000","104604.400000","106111.800000","107109.700000","107962.600000","104672.700000","104590.700000","105293.600000","105270.100000","106319.200000","106716.300000","107315.900000","107473.900000","109859.300000","111699.900000","113186.200000","113672.700000","116823.040000","119973.100000","119000.270000","119306.250000","121549.000000","123579.300000","126451.100000","127496.540000","128795.830000","130113.630000","131233.170000","131433.760000","133770.829900","136707.260000","138864.560000","138804.560000","138961.433600"
"5304","South-eastern Asia","6620","Cropland","5110","Area","1000 ha","66995.740000","67484.950000","68190.870000","68900.020000","69267.340000","69675.130000","70156.680000","70462.300000","70613.940000","71138.010000","70353.780000","71502.030000","72140.890000","73339.470000","74173.140000","75203.620000","76225.740000","76790.610000","77618.110000","78166.140000","78748.790000","79307.790000","79544.440000","79639.120000","82440.750000","84512.900000","87301.400000","88891.800000","89231.700000","90230.600000","88267.700000","88088.700000","88790.600000","88731.100000","89736.200000","90336.300000","90866.900000","90978.900000","93412.300000","95092.900000","96551.200000","96947.700000","100110.040000","103141.100000","102061.270000","102383.950000","104637.600000","106678.900000","109564.700000","110617.140000","111927.430000","113246.230000","114369.770000","114572.360000","116909.429900","119849.860000","122010.060000","121950.460000","122108.033600"
"5304","South-eastern Asia","6621","Arable land","5110","Area","1000 ha","53060.740000","53285.950000","53498.870000","53749.020000","53891.340000","54097.130000","54292.680000","54514.300000","54610.940000","54967.010000","54196.780000","55064.030000","55442.890000","56303.470000","56701.140000","57374.620000","58236.740000","58580.610000","58970.110000","59168.140000","59508.790000","59853.790000","59936.440000","59999.120000","61896.750000","62946.900000","64420.400000","64597.800000","64330.700000","63670.600000","61558.500000","61361.500000","61252.400000","59901.900000","59971.000000","60385.100000","60726.700000","60650.700000","61919.100000","62908.700000","63096.000000","62697.500000","64866.840000","67291.900000","65540.070000","64501.850000","65307.500000","66400.500000","67958.600000","68117.340000","68181.830000","69050.330000","69311.070000","69450.060000","70646.669900","72057.560000","73211.460000","73143.960000","72885.933600"
"5304","South-eastern Asia","6650","Land under permanent crops","5110","Area","1000 ha","13935.000000","14199.000000","14692.000000","15151.000000","15376.000000","15578.000000","15864.000000","15948.000000","16003.000000","16171.000000","16157.000000","16438.000000","16698.000000","17036.000000","17472.000000","17829.000000","17989.000000","18210.000000","18648.000000","18998.000000","19240.000000","19454.000000","19608.000000","19640.000000","20544.000000","21566.000000","22881.000000","24294.000000","24901.000000","26560.000000","26709.200000","26727.200000","27538.200000","28829.200000","29765.200000","29951.200000","30140.200000","30328.200000","31493.200000","32184.200000","33455.200000","34250.200000","35243.200000","35849.200000","36521.200000","37882.100000","39330.100000","40278.400000","41606.100000","42499.800000","43745.600000","44195.900000","45058.700000","45122.300000","46262.760000","47792.300000","48798.600000","48806.500000","49222.000000"
"5304","South-eastern Asia","6655","Land under perm. meadows and pastures","5110","Area","1000 ha","16110.000000","16153.000000","16082.000000","16069.000000","16041.000000","16033.000000","16096.000000","16119.000000","16082.000000","16098.000000","16064.000000","16076.000000","16061.000000","16099.000000","16057.000000","16001.000000","16039.000000","16060.000000","16048.000000","16083.000000","16116.000000","16194.000000","16194.000000","15460.000000","16254.000000","16653.000000","17303.000000","17220.000000","17878.000000","17732.000000","16405.000000","16502.000000","16503.000000","16539.000000","16583.000000","16380.000000","16449.000000","16495.000000","16447.000000","16607.000000","16635.000000","16725.000000","16713.000000","16832.000000","16939.000000","16922.300000","16911.400000","16900.400000","16886.400000","16879.400000","16868.400000","16867.400000","16863.400000","16861.400000","16861.400000","16857.400000","16854.500000","16854.100000","16853.400000"
"5304","South-eastern Asia","6646","Forest land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245136.466900","242972.813600","240809.160200","238645.506900","236481.853500","234318.200200","232154.546900","229990.893500","227827.240200","225663.586800","223499.933500","223071.060100","222642.186800","222213.313500","221784.440200","221355.566900","220926.693600","220497.820300","220068.947000","219640.073700","219211.200400","217881.152600","216551.104800","215221.057000","213891.009200","212560.961400","212480.505500","210663.780000","209601.100000","208538.720000"
"5304","South-eastern Asia","6646","Forest land","72151","Carbon stock in living biomass","million tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21521.860900","21415.866600","21309.872200","21203.877800","21097.883400","20991.889000","20885.894600","20779.900300","20673.905900","20567.911500","20461.917100","20402.613200","20343.309300","20284.005400","20224.701400","20165.397500","20106.093600","20046.789700","19987.485700","19928.181800","19868.877900","19777.568900","19686.259900","19594.950900","19503.641900","19412.333000","19386.183300","19216.064700","19113.813000","19008.684100"
"5304","South-eastern Asia","6717","Naturally regenerating forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"238596.016900","235944.946600","233293.876200","230642.805900","227991.735500","225340.665200","222689.594900","220038.524500","217387.454200","214736.383800","212085.313500","211374.857100","210664.400800","209953.944500","209243.488200","208533.031900","207822.575600","207112.119300","206401.663000","205691.206700","204980.750400","203102.962600","201225.174800","199347.387000","197469.599200","195591.811400","194474.095500","193377.000000","192310.820000","191244.950000"
"5304","South-eastern Asia","6716","Planted Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6540.450000","7027.867000","7515.284000","8002.701000","8490.118000","8977.535000","9464.952000","9952.369000","10439.786000","10927.203000","11414.620000","11696.203000","11977.786000","12259.369000","12540.952000","12822.535000","13104.118000","13385.701000","13667.284000","13948.867000","14230.450000","14778.190000","15325.930000","15873.670000","16421.410000","16969.150000","18006.410000","17286.780000","17290.280000","17293.780000"
"5304","South-eastern Asia","6670","Other land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82534.933100","87988.486400","90234.139800","91694.893100","93882.046500","94996.599800","96763.153100","98327.206500","100332.859800","100111.113200","105586.066500","104531.639900","104420.513200","101652.246500","98919.259800","100591.663100","100721.856400","98889.379700","97290.853000","94843.926300","94276.759600","94309.717400","94325.465200","94484.106000","95650.130800","94644.308700","91758.734500","91421.060000","92542.540000","93443.246400"
"5304","South-eastern Asia","6680","Inland waters","5110","Area","1000 ha","14586.000000","14586.000000","14586.000000","14586.000000","14586.000000","14586.000000","14586.000000","14586.000000","14586.000000","14586.000000","14586.000000","14586.000000","14589.000000","14593.000000","14595.000000","14595.000000","14383.000000","14383.000000","14587.000000","14595.000000","14595.000000","14595.000000","14595.000000","14595.000000","14595.000000","14595.000000","14461.000000","14462.000000","14462.000000","14529.000000","14532.000000","14535.000000","14537.000000","14537.000000","14537.000000","14537.000000","14537.000000","14537.000000","14537.000000","9198.100000","9196.100000","9255.100000","9304.100000","9316.500000","9235.600000","9228.800000","9247.500000","9229.000000","9233.000000","9174.100000","9172.400000","9168.500000","9221.367000","9212.100000","9475.800000","9505.400000","9830.800000","9837.420000","9837.420000"
"5304","South-eastern Asia","6690","Land area equipped for irrigation","5110","Area","1000 ha","8049.000000","8206.000000","8444.000000","8486.000000","8500.000000","8534.000000","8692.000000","8725.000000","8785.000000","9093.000000","9347.000000","9505.000000","9756.000000","9965.000000","10172.000000","10260.000000","10532.000000","10636.000000","11149.000000","11603.000000","11992.000000","12350.000000","12667.000000","13152.000000","13560.000000","13798.000000","13978.000000","14318.000000","14608.000000","14886.000000","14963.000000","15115.000000","15454.400000","15843.800000","16530.200000","16755.600000","17281.000000","17795.000000","18404.820000","19151.450000","19720.830000","20338.240000","20865.830000","21386.940000","21851.340000","22179.320000","22394.300000","22498.000000","22551.000000","22636.000000","22655.000000","22742.900000","22826.000000","22869.000000","22906.000000","23046.000000","23092.000000","23125.000000","23176.000000"
"5304","South-eastern Asia","6671","Agriculture area under organic agric.","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.700000","111.500000","123.500000","115.200000","186.390000","244.900000","269.320000","279.290000","281.110000","351.990000","532.220000","485.930000","618.190000","733.597000","751.747000"
"5304","South-eastern Asia","6672","Agriculture area certified organic","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67.000000","1.600000","1.600000","78.390000","75.800000","23.500000","98.910000","15.160000","106.830000","196.880000","65.520000","738.060000","495.598000"
"5304","South-eastern Asia","6714","Primary Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67108.110000","67060.498000","67012.886000","66965.274000","66917.662000","66870.050000","66822.438000","66774.826000","66727.214000","66679.602000","66631.990000","66517.538000","66403.086000","66288.634000","66174.182000","66059.730000","65799.252000","65538.774000","65278.296000","65017.818000","64757.340000","64547.060000","64336.780000","64126.500000","63916.220000","63705.940000","63705.940000","63705.940000",,
"5305","Western Asia","6600","Country area","5110","Area","1000 ha","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","466134.790000","484740.790000","484740.790000","484740.790000","484740.790000","484740.790000","484740.790000","484740.790000","484740.790000","484740.790000","484740.790000","484740.790000","484741.790000","484742.790000","484743.790000","484743.790000","484744.790000","484745.790000","484491.790000","484491.990000","484492.490000","484492.790000","484473.990000","484462.190000","484462.890000","484462.990000","484463.090000","484462.990000","484463.090000"
"5305","Western Asia","6601","Land area","5110","Area","1000 ha","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","461445.000000","479564.700000","479564.700000","479564.700000","479564.700000","479564.700000","479564.700000","479552.200000","479513.500000","479503.500000","479503.400000","479504.800000","479490.200000","479491.200000","479491.000000","479494.700000","479495.900000","479496.700000","479245.200000","479247.800000","479248.500000","479248.800000","479229.700000","479218.200000","479218.900000","479219.700000","479219.000000","479218.200000","479219.900000"
"5305","Western Asia","6602","Agriculture","5110","Area","1000 ha","174241.000000","174489.000000","175392.000000","175137.000000","174678.000000","174248.000000","174164.000000","174312.000000","175433.000000","175051.000000","175253.000000","176699.000000","177069.200000","176738.000000","175911.300000","176015.900000","176022.100000","176168.300000","177067.500000","176905.500000","177051.500000","175710.100000","175357.000000","181316.100000","187097.600000","192614.000000","198789.400000","203665.400000","208908.200000","213969.800000","214964.600000","223735.500000","231272.300000","238141.400000","244296.200000","251212.400000","257736.900000","266654.300000","273937.100000","273821.100000","274422.700000","275289.000000","274627.100000","274911.000000","275647.800000","274764.650000","273878.200000","272285.460000","271389.360000","271785.600000","271186.030000","271401.390000","272090.631000","272875.240000","272867.240000","272584.070000","272367.245200","272200.119700","272121.074600"
"5305","Western Asia","6610","Agricultural land","5110","Area","1000 ha","174241.000000","174489.000000","175392.000000","175137.000000","174678.000000","174248.000000","174164.000000","174312.000000","175433.000000","175051.000000","175253.000000","176699.000000","177069.200000","176738.000000","175911.300000","176015.900000","176022.100000","176168.300000","177067.500000","176905.500000","177051.500000","175710.100000","175357.000000","181316.100000","187097.600000","192614.000000","198789.400000","203665.400000","208908.200000","213969.800000","214964.600000","223735.500000","231272.300000","238141.400000","244296.200000","251212.400000","257736.900000","266654.300000","273937.100000","273821.100000","274422.700000","275289.000000","274627.100000","274911.000000","275647.800000","274764.650000","273878.200000","272285.460000","271389.360000","271785.600000","271186.030000","271401.390000","271721.800000","272461.580000","272497.600000","272214.350000","271998.540000","271831.826700","271752.878600"
"5305","Western Asia","6620","Cropland","5110","Area","1000 ha","40357.000000","40685.000000","41668.000000","41863.000000","41954.000000","41774.000000","41740.000000","41878.000000","43097.000000","42825.000000","43127.000000","44063.000000","44092.800000","43971.000000","43104.100000","43398.500000","43514.500000","43868.500000","44814.500000","44548.500000","44716.500000","43419.100000","42967.000000","43892.100000","44253.600000","44409.000000","45102.400000","45023.400000","45008.200000","45160.800000","45693.600000","49103.100000","49573.000000","49345.700000","48452.900000","48262.700000","47738.100000","47991.800000","47749.900000","46785.000000","46994.800000","47627.300000","46803.800000","46980.600000","47616.900000","46525.550000","45735.700000","44143.860000","43254.560000","43714.700000","43166.530000","43433.290000","43783.300000","44528.180000","44582.800000","44342.570000","44222.690000","44063.034700","43990.918600"
"5305","Western Asia","6621","Arable land","5110","Area","1000 ha","37378.000000","37630.000000","38586.000000","38717.000000","38752.000000","38479.000000","38405.000000","38408.000000","39632.000000","39275.000000","39509.000000","40375.000000","40248.000000","40075.000000","39234.400000","39370.000000","39451.000000","39725.000000","40558.000000","40181.200000","40411.000000","39198.100000","38708.000000","39609.100000","39890.600000","39994.000000","40589.400000","40447.400000","40365.200000","40450.800000","40951.600000","43619.800000","44147.500000","43849.000000","43551.400000","43361.800000","42761.300000","43039.800000","42684.000000","41647.000000","41872.000000","42350.800000","41424.800000","41688.100000","42240.000000","40971.250000","40120.500000","38453.760000","37684.110000","38091.330000","37363.510000","37468.330000","37795.280000","38624.480000","38618.860000","38328.570000","38178.830000","37897.565000","37742.122800"
"5305","Western Asia","6650","Land under permanent crops","5110","Area","1000 ha","2979.000000","3055.000000","3082.000000","3146.000000","3202.000000","3295.000000","3335.000000","3470.000000","3465.000000","3550.000000","3618.000000","3688.000000","3844.800000","3896.000000","3869.700000","4028.500000","4063.500000","4143.500000","4256.500000","4367.300000","4305.500000","4221.000000","4259.000000","4283.000000","4363.000000","4415.000000","4513.000000","4576.000000","4643.000000","4710.000000","4742.000000","5483.300000","5425.500000","5496.700000","4901.500000","4900.900000","4976.800000","4952.000000","5065.900000","5138.000000","5122.800000","5276.500000","5379.000000","5292.500000","5376.900000","5554.300000","5615.200000","5690.100000","5570.450000","5623.370000","5803.020000","5964.960000","5988.020000","5903.700000","5963.940000","6014.000000","6042.850000","6165.419700","6248.685800"
"5305","Western Asia","6655","Land under perm. meadows and pastures","5110","Area","1000 ha","133884.000000","133804.000000","133724.000000","133274.000000","132724.000000","132474.000000","132424.000000","132434.000000","132336.000000","132226.000000","132126.000000","132636.000000","132976.400000","132767.000000","132807.200000","132617.400000","132507.600000","132299.800000","132253.000000","132357.000000","132335.000000","132291.000000","132390.000000","137424.000000","142844.000000","148205.000000","153687.000000","158642.000000","163900.000000","168809.000000","169271.000000","174632.400000","181699.300000","188795.700000","195843.300000","202949.700000","209998.800000","218662.500000","226187.200000","227036.100000","227427.900000","227661.700000","227823.300000","227930.400000","228030.900000","228239.100000","228142.500000","228141.600000","228134.800000","228070.900000","228019.500000","227968.100000","227938.500000","227933.400000","227914.800000","227871.780000","227775.850000","227763.792000","227761.960000"
"5305","Western Asia","6646","Forest land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23276.620000","23330.103000","27425.094000","27483.446000","27541.798000","27600.150000","27658.502000","27716.854000","27775.206000","27833.558000","27891.910000","28003.751500","28115.592900","28227.434400","28339.275800","28451.117300","28562.958800","28674.800200","28786.641700","28898.483100","29010.324600","29137.463100","29264.601500","29391.740000","29518.878500","29646.017000","29630.715200","29762.874800","29930.595000","30098.410000"
"5305","Western Asia","6646","Forest land","72151","Carbon stock in living biomass","million tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"512.280600","517.466600","701.456000","711.588500","721.721000","731.853500","741.986100","752.118600","762.251100","772.383600","782.516100","795.466700","808.417400","821.368000","834.318600","847.269300","860.219900","873.170500","886.121100","899.071800","912.022400","928.604400","945.186400","961.768500","978.350500","994.932500","1014.872700","1018.741900","1023.690700","1028.635400"
"5305","Western Asia","6717","Naturally regenerating forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22123.955400","22164.694800","25883.189100","25927.193500","25971.197800","26015.202200","26059.206600","26103.211000","26147.215300","26191.219700","26235.224100","26335.934900","26436.645700","26537.356500","26638.067300","26738.778100","26839.488900","26940.199700","27040.910500","27141.621300","27242.332100","27346.587500","27450.842900","27555.098300","27659.353700","27763.609100","27774.829300","27896.024900","28049.041800","28202.110000"
"5305","Western Asia","6716","Planted Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"898.570000","904.871000","1274.930000","1282.835000","1290.740000","1298.645000","1306.550000","1314.455000","1322.360000","1330.265000","1338.170000","1348.427000","1358.684000","1368.941000","1379.198000","1389.455000","1399.712000","1409.969000","1420.226000","1430.483000","1440.740000","1463.586000","1486.432000","1509.278000","1532.124000","1554.970000","1528.450000","1539.410000","1554.110000","1568.860000"
"5305","Western Asia","6670","Other land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"224198.580000","223150.297000","228404.106000","220808.954000","213881.502000","207668.350000","200693.798000","194110.946000","185122.694000","177742.842000","177790.490000","177076.948500","176100.207100","176635.665600","176240.924200","175392.082700","176167.091200","176942.899800","178424.598300","178957.356900","178451.875400","178925.006900","178582.808500","177747.329000","176824.081500","176705.643000","177004.914800","177088.880000","177087.485300","177000.415400"
"5305","Western Asia","6680","Inland waters","5110","Area","1000 ha","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","1955.599100","2441.899100","2441.674300","2441.465100","2439.077900","2437.179100","2435.396500","2447.385000","2485.774900","2495.720700","2495.820700","2493.932400","2509.400700","2508.067600","2509.104800","2505.172300","2504.972300","2505.009500","2502.354500","2499.954500","2499.700300","2499.615000","2499.907300","2499.313500","2499.313500","2498.613500","2499.413500","2500.213500","2499.213500"
