Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F
"5103","Northern Africa","6646","Forest land","72151","Carbon stock in living biomass","million tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"988.157000","A","983.988800","A","979.820700","A","975.652500","A","971.484300","A","967.316200","A","963.148000","A","958.979800","A","954.811700","A","950.643500","A","946.475300","A","942.978300","A","939.481300","A","935.984300","A","932.487300","A","928.990300","A","925.493300","A","921.996300","A","918.499300","A","915.002300","A","911.505300","A","904.930000","A","898.354600","A","891.779300","A","885.203900","A","878.628600","A","879.031500","A","872.529600","A","867.373100","A","862.445000","A"
"5103","Northern Africa","6717","Naturally regenerating forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38076.459200","A","37891.459300","A","37706.459400","A","37521.459500","A","37336.459500","A","37151.459600","A","36966.459700","A","36781.459800","A","36596.459800","A","36411.459900","A","36226.460000","A","36068.770000","A","35911.080000","A","35753.390000","A","35595.700000","A","35438.010000","A","35280.320000","A","35122.630000","A","34964.940000","A","34807.250000","A","34649.560000","A","34461.770000","A","27304.880000","A","27117.090000","A","26929.300000","A","26741.510000","A","26615.040000","A","26444.818000","A","26337.450000","A","26101.050000","A"
"5103","Northern Africa","6716","Planted Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1373.030000","A","1381.288000","A","1389.546000","A","1397.804000","A","1406.062000","A","1414.320000","A","1422.578000","A","1430.836000","A","1439.094000","A","1447.352000","A","1455.610000","A","1491.685000","A","1527.760000","A","1563.835000","A","1599.910000","A","1635.985000","A","1672.060000","A","1708.135000","A","1744.210000","A","1780.285000","A","1816.360000","A","1837.530000","A","1670.800000","A","1691.970000","A","1713.140000","A","1734.310000","A","1712.640000","A","1710.620000","A","1644.800000","A","1729.980000","A"
"5103","Northern Africa","6670","Other land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"574909.513100","A","574507.254800","A","572626.716500","A","569907.558200","A","567802.819900","A","566281.221600","A","565338.503200","A","565147.784900","A","564964.826600","A","564940.188300","A","564811.930000","A","564615.545000","A","564207.160000","A","561763.075000","A","561463.390000","A","560809.005000","A","560178.620000","A","559649.235000","A","559529.850000","A","558936.065000","A","558900.580000","A","558954.700000","A","582415.959000","A","582323.594700","A","583201.651600","A","583230.963500","A","582735.414700","A","582618.837500","A","583288.538500","A","584353.658700","A"
"5103","Northern Africa","6680","Inland waters","5110","Area","1000 ha","14427.000000","A","14427.000000","A","14427.000000","A","14427.000000","A","14427.000000","A","14427.000000","A","14427.000000","A","14427.000000","A","14427.000000","A","14427.000000","A","14427.000000","A","14427.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","14431.000000","A","1922.613700","A","1922.714400","A","1925.535600","A","1925.458100","A","1936.471400","A","1936.797000","A","1937.169000","A","1937.169000","A"
"5103","Northern Africa","6690","Land area equipped for irrigation","5110","Area","1000 ha","5373.000000","A","5336.000000","A","5347.000000","A","5384.000000","A","5580.000000","A","5721.000000","A","5788.000000","A","5807.000000","A","5867.000000","A","6001.000000","A","6059.000000","A","6111.000000","A","6160.000000","A","6197.000000","A","6229.000000","A","6176.000000","A","6125.000000","A","6079.000000","A","6035.000000","A","6083.000000","A","6158.000000","A","6180.000000","A","6241.000000","A","6296.000000","A","6464.000000","A","6573.000000","A","6598.500000","A","6691.200000","A","6782.400000","A","6977.600000","A","7089.800000","A","7505.000000","A","7563.000000","A","7563.000000","A","7873.000000","A","7768.000000","A","7832.000000","A","7883.600000","A","7925.200000","A","8061.800000","A","8124.400000","A","8223.600000","A","8306.000000","A","8455.000000","A","8554.000000","A","8605.000000","A","8668.400000","A","8755.200000","A","8975.000000","A","9031.800000","A","9050.600000","A","9235.800000","A","9391.600000","A","9519.400000","A","9661.200000","A","9674.000000","A","9825.600000","A","9845.600000","A","9875.600000","A"
"5103","Northern Africa","6671","Agriculture area under organic agric.","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"624.200000","A","634.700000","A","639.800000","A","644.200000","A","684.200000","A","692.220000","A","274.730000","A","278.190000","A","239.100000","A","230.840000","A","364.160000","A","371.530000","A","427.810000","A","552.350000","A","512.850000","A","487.210000","A"
"5103","Northern Africa","6672","Agriculture area certified organic","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51.000000","A","50.000000","A","51.000000","A","52.000000","A","52.000000","A","52.920000","A","0.420000","A","0.690000","A","7.000000","A","8.090000","A","8.090000","A","7.980000","A","18.300000","A","0.770000","A","86.670000","A","486.250000","A"
"5103","Northern Africa","6714","Primary Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1649.922000","A","1637.712900","A","1625.503800","A","1613.294700","A","1601.085600","A","1588.876500","A","1576.667400","A","1564.458300","A","1552.249200","A","1540.040100","A","1527.831000","A","1515.622000","A","1503.413000","A","1491.204000","A","1478.995000","A","1466.786000","A","1454.577000","A","1442.368000","A","1430.159000","A","1417.950000","A","1405.741000","A","1393.532000","A","1381.323000","A","1369.114000","A","1356.905000","A","1344.696000","A","1344.696000","A","1344.696000","A",,,,
"5104","Southern Africa","6600","Country area","5110","Area","1000 ha","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A","267283.000000","A"
"5104","Southern Africa","6601","Land area","5110","Area","1000 ha","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A","265067.000000","A"
"5104","Southern Africa","6602","Agriculture","5110","Area","1000 ha","170026.000000","A","168831.000000","A","167687.000000","A","166451.000000","A","165319.000000","A","165168.000000","A","164910.000000","A","164671.000000","A","164412.000000","A","164163.000000","A","163902.000000","A","163722.000000","A","163517.000000","A","163301.000000","A","162929.000000","A","162769.000000","A","162662.000000","A","162624.000000","A","162519.000000","A","162408.000000","A","162347.000000","A","162274.000000","A","162276.000000","A","162271.000000","A","162295.000000","A","162690.000000","A","162959.000000","A","163200.000000","A","163546.000000","A","163842.000000","A","164118.000000","A","164545.000000","A","165143.000000","A","165562.000000","A","165832.000000","A","166204.000000","A","166218.000000","A","166191.000000","A","166271.000000","A","166453.000000","A","166192.000000","A","166222.000000","A","166072.000000","A","165793.000000","A","165695.500000","A","165042.000000","A","165035.000000","A","165383.000000","A","165275.000000","A","165109.000000","A","164643.000000","A","164544.300000","A","164506.100000","A","164652.300000","A","164456.600000","A","164590.600000","A","164652.600000","A","164667.900000","A","164377.000000","A"
"5104","Southern Africa","6610","Agricultural land","5110","Area","1000 ha","170026.000000","A","168831.000000","A","167687.000000","A","166451.000000","A","165319.000000","A","165168.000000","A","164910.000000","A","164671.000000","A","164412.000000","A","164163.000000","A","163902.000000","A","163722.000000","A","163517.000000","A","163301.000000","A","162929.000000","A","162769.000000","A","162662.000000","A","162624.000000","A","162519.000000","A","162408.000000","A","162347.000000","A","162274.000000","A","162276.000000","A","162271.000000","A","162295.000000","A","162690.000000","A","162959.000000","A","163200.000000","A","163546.000000","A","163842.000000","A","164118.000000","A","164545.000000","A","165143.000000","A","165562.000000","A","165832.000000","A","166204.000000","A","166218.000000","A","166191.000000","A","166271.000000","A","166453.000000","A","166192.000000","A","166222.000000","A","166072.000000","A","165793.000000","A","165695.500000","A","165042.000000","A","165035.000000","A","165383.000000","A","165275.000000","A","165109.000000","A","164643.000000","A","164544.300000","A","164506.100000","A","164652.300000","A","164456.600000","A","164590.600000","A","164652.600000","A","164667.900000","A","164377.000000","A"
"5104","Southern Africa","6620","Cropland","5110","Area","1000 ha","13714.000000","A","13769.000000","A","13825.000000","A","13889.000000","A","13957.000000","A","14006.000000","A","14048.000000","A","14104.000000","A","14150.000000","A","14196.000000","A","14240.000000","A","14300.000000","A","14345.000000","A","14377.000000","A","14446.000000","A","14473.000000","A","14352.000000","A","14375.000000","A","14339.000000","A","14286.000000","A","14205.000000","A","14151.000000","A","14151.000000","A","14203.000000","A","14197.000000","A","14425.000000","A","14429.000000","A","14505.000000","A","14586.000000","A","14696.000000","A","14686.000000","A","14913.000000","A","15311.000000","A","15430.000000","A","15500.000000","A","15672.000000","A","15686.000000","A","15631.000000","A","15711.000000","A","15893.000000","A","15632.000000","A","15662.000000","A","15512.000000","A","15233.000000","A","15135.500000","A","14482.000000","A","14475.000000","A","14823.000000","A","14715.000000","A","14549.000000","A","14083.000000","A","13984.300000","A","13946.100000","A","14092.300000","A","13896.600000","A","14030.600000","A","14092.600000","A","14107.900000","A","13817.000000","A"
"5104","Southern Africa","6621","Arable land","5110","Area","1000 ha","13522.000000","A","13577.000000","A","13622.000000","A","13681.000000","A","13740.000000","A","13784.000000","A","13811.000000","A","13856.000000","A","13892.000000","A","13937.000000","A","13971.000000","A","14026.000000","A","14066.000000","A","14093.000000","A","14162.000000","A","14183.000000","A","14062.000000","A","14063.000000","A","14027.000000","A","13973.000000","A","13890.000000","A","13836.000000","A","13836.000000","A","13886.000000","A","13880.000000","A","14108.000000","A","14109.000000","A","14185.000000","A","14267.000000","A","14377.000000","A","14362.000000","A","14584.000000","A","14982.000000","A","15095.000000","A","15159.000000","A","15311.000000","A","15319.000000","A","15249.000000","A","15319.000000","A","15486.000000","A","15209.000000","A","15239.000000","A","15088.000000","A","14829.000000","A","14730.000000","A","14095.000000","A","14085.000000","A","14415.000000","A","14286.000000","A","14089.000000","A","13640.000000","A","13541.300000","A","13503.100000","A","13649.300000","A","13453.600000","A","13586.600000","A","13648.600000","A","13663.900000","A","13373.000000","A"
"5104","Southern Africa","6650","Land under permanent crops","5110","Area","1000 ha","192.000000","A","192.000000","A","203.000000","A","208.000000","A","217.000000","A","222.000000","A","237.000000","A","248.000000","A","258.000000","A","259.000000","A","269.000000","A","274.000000","A","279.000000","A","284.000000","A","284.000000","A","290.000000","A","290.000000","A","312.000000","A","312.000000","A","313.000000","A","315.000000","A","315.000000","A","315.000000","A","317.000000","A","317.000000","A","317.000000","A","320.000000","A","320.000000","A","319.000000","A","319.000000","A","324.000000","A","329.000000","A","329.000000","A","335.000000","A","341.000000","A","361.000000","A","367.000000","A","382.000000","A","392.000000","A","407.000000","A","423.000000","A","423.000000","A","424.000000","A","404.000000","A","405.500000","A","387.000000","A","390.000000","A","408.000000","A","429.000000","A","460.000000","A","443.000000","A","443.000000","A","443.000000","A","443.000000","A","443.000000","A","444.000000","A","444.000000","A","444.000000","A","444.000000","A"
"5104","Southern Africa","6655","Land under perm. meadows and pastures","5110","Area","1000 ha","156312.000000","A","155062.000000","A","153862.000000","A","152562.000000","A","151362.000000","A","151162.000000","A","150862.000000","A","150567.000000","A","150262.000000","A","149967.000000","A","149662.000000","A","149422.000000","A","149172.000000","A","148924.000000","A","148483.000000","A","148296.000000","A","148310.000000","A","148249.000000","A","148180.000000","A","148122.000000","A","148142.000000","A","148123.000000","A","148125.000000","A","148068.000000","A","148098.000000","A","148265.000000","A","148530.000000","A","148695.000000","A","148960.000000","A","149146.000000","A","149432.000000","A","149632.000000","A","149832.000000","A","150132.000000","A","150332.000000","A","150532.000000","A","150532.000000","A","150560.000000","A","150560.000000","A","150560.000000","A","150560.000000","A","150560.000000","A","150560.000000","A","150560.000000","A","150560.000000","A","150560.000000","A","150560.000000","A","150560.000000","A","150560.000000","A","150560.000000","A","150560.000000","A","150560.000000","A","150560.000000","A","150560.000000","A","150560.000000","A","150560.000000","A","150560.000000","A","150560.000000","A","150560.000000","A"
"5104","Southern Africa","6646","Forest land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46210.620000","A","45986.125400","A","45761.630800","A","45537.136200","A","45312.641600","A","45088.147000","A","44863.652400","A","44639.157800","A","44414.663200","A","44190.168600","A","43965.674000","A","43741.179600","A","43516.685200","A","43292.190800","A","43067.696400","A","42843.202000","A","42618.707600","A","42394.213200","A","42169.718800","A","41945.224400","A","41720.730000","A","41496.236000","A","41271.742000","A","41047.248000","A","40822.754000","A","40598.260000","A","40373.770000","A","40149.270000","A","39924.770000","A","39700.270000","A"
"5104","Southern Africa","6646","Forest land","72151","Carbon stock in living biomass","million tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3035.983100","A","3020.460400","A","3004.937800","A","2989.415100","A","2973.892500","A","2958.369800","A","2942.847200","A","2927.324500","A","2911.801900","A","2896.279200","A","2880.756500","A","2865.226500","A","2849.696400","A","2834.166400","A","2818.636300","A","2803.106200","A","2787.576200","A","2772.046100","A","2756.516000","A","2740.986000","A","2725.455900","A","2709.956000","A","2694.456100","A","2678.956200","A","2663.456400","A","2647.956500","A","2632.414500","A","2616.704700","A","2601.165900","A","2585.626300","A"
"5104","Southern Africa","6717","Naturally regenerating forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42894.560000","A","42672.127400","A","42449.694800","A","42227.262200","A","42004.829600","A","41782.397000","A","41559.964400","A","41337.531800","A","41115.099200","A","40892.666600","A","40670.234000","A","40447.800600","A","40225.367200","A","40002.933800","A","39780.500400","A","39558.067000","A","39335.633600","A","39113.200200","A","38890.766800","A","38668.333400","A","38445.900000","A","38223.468000","A","38001.036000","A","37778.604000","A","37556.172000","A","37333.740000","A","37111.310000","A","36888.875000","A","36666.430000","A","36443.990000","A"
"5104","Southern Africa","6716","Planted Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3316.060000","A","3313.998000","A","3311.936000","A","3309.874000","A","3307.812000","A","3305.750000","A","3303.688000","A","3301.626000","A","3299.564000","A","3297.502000","A","3295.440000","A","3293.379000","A","3291.318000","A","3289.257000","A","3287.196000","A","3285.135000","A","3283.074000","A","3281.013000","A","3278.952000","A","3276.891000","A","3274.830000","A","3272.768000","A","3270.706000","A","3268.644000","A","3266.582000","A","3264.520000","A","3262.460000","A","3260.400000","A","3258.340000","A","3256.280000","A"
"5104","Southern Africa","6670","Other land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55014.380000","A","54962.874600","A","54760.369200","A","54386.863800","A","54192.358400","A","54146.853000","A","53999.347600","A","54209.842200","A","54461.336800","A","54605.831400","A","54648.326000","A","55133.820400","A","55328.314800","A","55702.809200","A","56206.303600","A","56528.298000","A","57406.292400","A","57637.786800","A","57514.281200","A","57846.775600","A","58237.270000","A","58927.764000","A","59250.958000","A","59513.652000","A","59591.946000","A","60012.140000","A","60102.630000","A","60265.130000","A","60474.330000","A","60989.730000","A"
"5104","Southern Africa","6680","Inland waters","5110","Area","1000 ha","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A","2216.000000","A"
"5104","Southern Africa","6690","Land area equipped for irrigation","5110","Area","1000 ha","850.000000","A","872.000000","A","894.000000","A","914.000000","A","936.000000","A","946.000000","A","966.000000","A","996.000000","A","1026.000000","A","1046.000000","A","1063.000000","A","1063.000000","A","1063.000000","A","1063.000000","A","1063.000000","A","1086.000000","A","1106.000000","A","1126.000000","A","1146.500000","A","1174.500000","A","1174.500000","A","1174.500000","A","1174.500000","A","1179.500000","A","1179.500000","A","1251.500000","A","1252.500000","A","1253.500000","A","1253.500000","A","1253.400000","A","1253.400000","A","1298.380000","A","1328.380000","A","1329.380000","A","1415.000000","A","1460.400000","A","1558.400000","A","1545.400000","A","1558.400000","A","1559.400000","A","1562.400000","A","1568.440000","A","1572.590000","A","1576.740000","A","1580.890000","A","1585.040000","A","1589.190000","A","1593.340000","A","1597.490000","A","1601.640000","A","1664.790000","A","1733.940000","A","1734.090000","A","1734.240000","A","1734.390000","A","1734.500000","A","1734.750000","A","1734.940000","A","1734.940000","A"
"5104","Southern Africa","6671","Agriculture area under organic agric.","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50.000000","A","50.000000","A","50.100000","A","44.620000","A","60.050000","A","55.710000","A","56.190000","A","57.930000","A","61.120000","A","50.150000","A","65.400000","A","44.890000","A","41.620000","A","83.077000","A","31.172000","A"
"5104","Southern Africa","6672","Agriculture area certified organic","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45.300000","A","36.600000","A",,,,,"0.180000","A","0.620000","A","23.630000","A","39.210000","A","24.270000","A","36.550000","A",,,"77.027000","A","25.312000","A"
"5104","Southern Africa","6714","Primary Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A","947.000000","A",,,,
"5105","Western Africa","6600","Country area","5110","Area","1000 ha","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614652.000000","A","614651.000000","A"
"5105","Western Africa","6601","Land area","5110","Area","1000 ha","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A","606406.000000","A"
"5105","Western Africa","6602","Agriculture","5110","Area","1000 ha","226346.510000","A","227308.000000","A","229544.910000","A","230613.070000","A","232935.130000","A","230394.990000","A","232320.870000","A","233150.950000","A","238718.030000","A","234984.470000","A","233426.560000","A","229154.000000","A","234190.000000","A","229385.000000","A","228729.000000","A","229114.000000","A","224669.000000","A","223519.000000","A","223115.000000","A","226187.000000","A","222755.000000","A","224470.000000","A","225570.000000","A","229796.000000","A","232653.000000","A","238427.000000","A","238711.000000","A","240377.000000","A","241034.000000","A","243426.000000","A","245370.020000","A","247201.280000","A","249274.365000","A","251165.380000","A","252883.390000","A","254881.400000","A","256446.410000","A","256742.680000","A","258653.255000","A","259667.830000","A","262320.929000","A","263656.068000","A","266193.237000","A","265492.751000","A","271440.495000","A","271242.809000","A","272661.103000","A","274955.067000","A","275872.661000","A","276860.125000","A","277246.758000","A","278309.161000","A","279876.544000","A","279808.277000","A","279956.660000","A","280739.737100","A","281020.810000","A","281133.465000","A","281051.340000","A"
"5105","Western Africa","6610","Agricultural land","5110","Area","1000 ha","226346.510000","A","227308.000000","A","229544.910000","A","230613.070000","A","232935.130000","A","230394.990000","A","232320.870000","A","233150.950000","A","238718.030000","A","234984.470000","A","233426.560000","A","229154.000000","A","234190.000000","A","229385.000000","A","228729.000000","A","229114.000000","A","224669.000000","A","223519.000000","A","223115.000000","A","226187.000000","A","222755.000000","A","224470.000000","A","225570.000000","A","229796.000000","A","232653.000000","A","238427.000000","A","238711.000000","A","240377.000000","A","241034.000000","A","243426.000000","A","245370.020000","A","247201.280000","A","249274.365000","A","251165.380000","A","252883.390000","A","254881.400000","A","256446.410000","A","256742.680000","A","258653.255000","A","259667.830000","A","262320.929000","A","263656.068000","A","266193.237000","A","265492.751000","A","271440.495000","A","271242.809000","A","272661.103000","A","274955.067000","A","275872.661000","A","276860.125000","A","277246.758000","A","278309.161000","A","279876.544000","A","279808.277000","A","279956.660000","A","280739.737100","A","281020.810000","A","281133.465000","A","281051.340000","A"
"5105","Western Africa","6620","Cropland","5110","Area","1000 ha","59939.510000","A","60901.000000","A","63135.910000","A","64204.070000","A","66526.130000","A","63985.990000","A","65911.870000","A","66741.950000","A","72309.030000","A","68575.470000","A","67217.560000","A","62945.000000","A","67981.000000","A","63176.000000","A","62520.000000","A","62905.000000","A","57778.000000","A","56410.000000","A","55788.000000","A","58143.000000","A","54493.000000","A","55982.000000","A","56365.000000","A","60373.000000","A","63012.000000","A","68019.000000","A","68085.000000","A","69234.000000","A","69673.000000","A","71473.000000","A","74696.000000","A","76279.000000","A","78132.000000","A","79713.000000","A","83443.000000","A","85500.000000","A","86215.000000","A","87537.000000","A","89659.000000","A","90114.000000","A","89177.520000","A","91425.080000","A","94732.670000","A","93871.605000","A","96009.770000","A","96319.505000","A","97955.220000","A","99182.605000","A","96132.620000","A","97887.505000","A","99204.630000","A","101037.525000","A","101190.400000","A","100907.625000","A","100831.500000","A","101454.375000","A","101575.250000","A","101493.125000","A","101411.000000","A"
